section,panel,functional,series,x_he,x,y,y2
derived,PBE,,jupiter_adiabat_envelope,,525.5569215806119,8.209150387014837,9.685075660690336
derived,PBE,,jupiter_adiabat_envelope,,526.6691965485643,8.214561281769592,9.69206205950682
derived,PBE,,jupiter_adiabat_envelope,,531.1190069588655,8.236208317352059,9.72001211779262
derived,PBE,,jupiter_adiabat_envelope,,536.7445256342419,8.264685937947531,9.755347010825512
derived,PBE,,jupiter_adiabat_envelope,,537.8575062383123,8.270320092094343,9.762337841869172
derived,PBE,,jupiter_adiabat_envelope,,547.9321296878719,8.321320065749145,9.825618360960688
derived,PBE,,jupiter_adiabat_envelope,,549.0459442255362,8.326958441452378,9.832355200534177
derived,PBE,,jupiter_adiabat_envelope,,557.1068004393461,8.367764279665362,9.881110799694598
derived,PBE,,jupiter_adiabat_envelope,,559.119926187716,8.377091562735018,9.893287068498264
derived,PBE,,jupiter_adiabat_envelope,,560.2343822127601,8.382255098506535,9.899854873788707
derived,PBE,,jupiter_adiabat_envelope,,568.5406181545388,8.420739834959312,9.948805876911438
derived,PBE,,jupiter_adiabat_envelope,,570.3078509850361,8.429385995952686,9.959220680970777
derived,PBE,,jupiter_adiabat_envelope,,571.4228843487219,8.434841280513407,9.96544589286892
derived,PBE,,jupiter_adiabat_envelope,,581.4960323773081,8.484124011154362,10.021684103313154
derived,PBE,,jupiter_adiabat_envelope,,582.6119638233258,8.489583689569868,10.027741197901348
derived,PBE,,jupiter_adiabat_envelope,,592.684342067056,8.538862654049579,10.082412430590466
derived,PBE,,jupiter_adiabat_envelope,,593.8011074466676,8.544326412473097,10.088214168082018
derived,PBE,,jupiter_adiabat_envelope,,594.5276819441752,8.547881167664785,10.091988814556162
derived,PBE,,jupiter_adiabat_envelope,,603.8728442030178,8.591179493062821,10.14053811527018
derived,PBE,,jupiter_adiabat_envelope,,604.9902510700094,8.596356700776171,10.14608316148117
derived,PBE,,jupiter_adiabat_envelope,,605.9614996593679,8.600856722958733,10.150902908405449
derived,PBE,,jupiter_adiabat_envelope,,615.0615387851938,8.643524894707788,10.196061157352291
derived,PBE,,jupiter_adiabat_envelope,,616.1793946933511,8.648766286224951,10.201261607972713
derived,PBE,,jupiter_adiabat_envelope,,626.2504899623216,8.695987536232328,10.248114009304274
derived,PBE,,jupiter_adiabat_envelope,,627.3685383166929,8.701229830089359,10.253228636794494
derived,PBE,,jupiter_adiabat_envelope,,631.9476878199911,8.722700500134813,10.274176428399235
derived,PBE,,jupiter_adiabat_envelope,,637.4395052881874,8.747721614745293,10.299299313723724
derived,PBE,,jupiter_adiabat_envelope,,638.5576177912967,8.7528158155722,10.304587682458079
derived,PBE,,jupiter_adiabat_envelope,,643.3813595970148,8.774793129507195,10.327402672252958
derived,PBE,,jupiter_adiabat_envelope,,648.6283923165772,8.79850464416981,10.35221971320824
derived,PBE,,jupiter_adiabat_envelope,,649.7467614146385,8.80355859116885,10.357682787139277
derived,PBE,,jupiter_adiabat_envelope,,659.817151047491,8.849067015491682,10.40687520775782
derived,PBE,,jupiter_adiabat_envelope,,660.9359050379803,8.854122701832353,10.412340161833606
derived,PBE,,jupiter_adiabat_envelope,,669.3668180667939,8.892222277075447,10.453523972493599
derived,PBE,,jupiter_adiabat_envelope,,671.005909778405,8.899816572853394,10.4615307023074
derived,PBE,,jupiter_adiabat_envelope,,672.125048661322,8.90500180540217,10.466737121538657
derived,PBE,,jupiter_adiabat_envelope,,680.8006357819864,8.945197832369395,10.507097388094436
derived,PBE,,jupiter_adiabat_envelope,,682.1948609555328,8.95161277871833,10.513583554259384
derived,PBE,,jupiter_adiabat_envelope,,683.3141922846639,8.956762915553684,10.518877687710088
derived,PBE,,jupiter_adiabat_envelope,,693.3837479839225,9.00309378146686,10.566503953743895
derived,PBE,,jupiter_adiabat_envelope,,694.5033359080057,9.008245098916998,10.571799300819094
derived,PBE,,jupiter_adiabat_envelope,,704.5726350123125,9.054574784215395,10.619424353228412
derived,PBE,,jupiter_adiabat_envelope,,705.6924795313474,9.059727282280313,10.624460340718521
derived,PBE,,jupiter_adiabat_envelope,,705.7470144895261,9.05997820217295,10.624705586699097
derived,PBE,,jupiter_adiabat_envelope,,715.7617144869162,9.10328750050357,10.669742110115328
derived,PBE,,jupiter_adiabat_envelope,,716.8816231546891,9.108130626968492,10.674865247801039
derived,PBE,,jupiter_adiabat_envelope,,717.1802484520433,9.109422053780634,10.676231340018026
derived,PBE,,jupiter_adiabat_envelope,,723.4158945308308,9.132378127741344,10.704756946025272
derived,PBE,,jupiter_adiabat_envelope,,726.950729812782,9.149444885344753,10.720927414534778
derived,PBE,,jupiter_adiabat_envelope,,728.070830926769,9.154852915048805,10.72631206848997
derived,PBE,,jupiter_adiabat_envelope,,738.1395526924339,9.20346633548969,10.774715361551824
derived,PBE,,jupiter_adiabat_envelope,,739.2599104013728,9.208875604075756,10.779927450963374
derived,PBE,,jupiter_adiabat_envelope,,743.1658528599912,9.22773412727045,10.798098541471575
derived,PBE,,jupiter_adiabat_envelope,,749.3285038695616,9.252006970194738,10.826768213503808
derived,PBE,,jupiter_adiabat_envelope,,750.4490540247145,9.256420482798742,10.831720463794777
derived,PBE,,jupiter_adiabat_envelope,,754.5983571316643,9.272763349270306,10.850058230671362
derived,PBE,,jupiter_adiabat_envelope,,760.5176474929035,9.296229948549358,10.87621842285819
derived,PBE,,jupiter_adiabat_envelope,,760.8342950867892,9.297485275074148,10.877716080053382
derived,PBE,,jupiter_adiabat_envelope,,761.6385183917462,9.300935269461256,10.881519838055862
derived,PBE,,jupiter_adiabat_envelope,,771.7065345212932,9.344125511427823,10.929138822342706
derived,PBE,,jupiter_adiabat_envelope,,772.828175204992,9.348937177589773,10.93444387841386
derived,PBE,,jupiter_adiabat_envelope,,781.6218737965006,9.386660793152297,10.97603568653814
derived,PBE,,jupiter_adiabat_envelope,,782.8954215496832,9.391971780387138,10.98205922182722
derived,PBE,,jupiter_adiabat_envelope,,784.0176395720237,9.396651687816181,10.987105883060648
derived,PBE,,jupiter_adiabat_envelope,,793.0548158826801,9.434338792916847,11.027746441703203
derived,PBE,,jupiter_adiabat_envelope,,794.084501024287,9.43839759416139,11.032376978714137
derived,PBE,,jupiter_adiabat_envelope,,795.2072963852693,9.442823416215509,11.03751332187561
derived,PBE,,jupiter_adiabat_envelope,,805.2735163501527,9.482502328215302,11.083562283133585
derived,PBE,,jupiter_adiabat_envelope,,806.3968890497769,9.48693042601635,11.088962664558665
derived,PBE,,jupiter_adiabat_envelope,,816.4623392298046,9.526606303686906,11.137350230150632
derived,PBE,,jupiter_adiabat_envelope,,817.5864175655466,9.531037182956421,11.142318073169218
derived,PBE,,jupiter_adiabat_envelope,,819.0377934035887,9.53675819981848,11.148732401330433
derived,PBE,,jupiter_adiabat_envelope,,827.6514828531463,9.570684951582132,11.186800439505015
derived,PBE,,jupiter_adiabat_envelope,,828.7760102300543,9.575114129275525,11.192031926901779
derived,PBE,,jupiter_adiabat_envelope,,830.4702976752616,9.581787421818335,11.19991403239615
derived,PBE,,jupiter_adiabat_envelope,,836.7058543080745,9.604202347633567,11.228922873449054
derived,PBE,,jupiter_adiabat_envelope,,838.8404340302742,9.612182699396564,11.238853291456998
derived,PBE,,jupiter_adiabat_envelope,,839.9655387458241,9.616389022218295,11.24400019899908
derived,PBE,,jupiter_adiabat_envelope,,850.02944935614,9.654014015066496,11.290038595876446
derived,PBE,,jupiter_adiabat_envelope,,851.1552597078078,9.658222975983389,11.295276051884045
derived,PBE,,jupiter_adiabat_envelope,,856.4522536289882,9.678026347269007,11.31991854392864
derived,PBE,,jupiter_adiabat_envelope,,861.2184005332678,9.694959423794367,11.342091447828428
derived,PBE,,jupiter_adiabat_envelope,,862.3447240748394,9.698961004757939,11.347069213491862
derived,PBE,,jupiter_adiabat_envelope,,867.8840282098168,9.718640939661034,11.37155006371357
derived,PBE,,jupiter_adiabat_envelope,,872.4075441566097,9.734337175081514,11.391541657182811
derived,PBE,,jupiter_adiabat_envelope,,873.534316739347,9.738246985046157,11.396783589648535
derived,PBE,,jupiter_adiabat_envelope,,874.1194561659647,9.740277371652953,11.399505755065366
derived,PBE,,jupiter_adiabat_envelope,,883.5964953337374,9.773964190716159,11.443594509134794
derived,PBE,,jupiter_adiabat_envelope,,884.7243584450208,9.777973261469718,11.44857907889755
derived,PBE,,jupiter_adiabat_envelope,,893.865254472699,9.810465235503877,11.488977096607536
derived,PBE,,jupiter_adiabat_envelope,,894.7856389570792,9.813450971278378,11.493044718489177
derived,PBE,,jupiter_adiabat_envelope,,895.9143360019561,9.81711247492458,11.50000260901984
derived,PBE,,jupiter_adiabat_envelope,,904.3460375697717,9.844464992745333,11.551980114199251
derived,PBE,,jupiter_adiabat_envelope,,905.2964453008524,9.84754812420964,11.554967274911291
derived,PBE,,jupiter_adiabat_envelope,,907.10437770763,9.854203894842156,11.5606496620373
derived,PBE,,jupiter_adiabat_envelope,,911.5320913796395,9.870504198170352,11.574566102205722
derived,PBE,,jupiter_adiabat_envelope,,915.1293206810363,9.881507154969556,11.585872304470213
derived,PBE,,jupiter_adiabat_envelope,,918.2944194133034,9.891188340598406,11.599860398662818
derived,PBE,,jupiter_adiabat_envelope,,926.318464304378,9.91573173549878,11.635322513824594
derived,PBE,,jupiter_adiabat_envelope,,929.484396970239,9.925415471906167,11.649559845015485
derived,PBE,,jupiter_adiabat_envelope,,932.3154378824543,9.934074864523089,11.662291154028088
derived,PBE,,jupiter_adiabat_envelope,,937.5075437789819,9.950116454612836,11.68564027071151
derived,PBE,,jupiter_adiabat_envelope,,940.6744386759127,9.959900929507281,11.699267869187246
derived,PBE,,jupiter_adiabat_envelope,,943.74633683427,9.96939190138572,11.712486683206308
derived,PBE,,jupiter_adiabat_envelope,,948.6967836254308,9.986396291464699,11.733789158767092
derived,PBE,,jupiter_adiabat_envelope,,949.9817286981823,9.990809975354027,11.73842157744403
derived,PBE,,jupiter_adiabat_envelope,,951.8644803815862,9.997018317067662,11.745209178133887
derived,PBE,,jupiter_adiabat_envelope,,959.8866008105215,10.023471122995158,11.77413011902988
derived,PBE,,jupiter_adiabat_envelope,,963.05452208726,10.033917289625228,11.78591946303757
derived,PBE,,jupiter_adiabat_envelope,,969.726687468139,10.055918641699169,11.810749768490224
derived,PBE,,jupiter_adiabat_envelope,,971.076321772505,10.06019267894253,11.815772400591465
derived,PBE,,jupiter_adiabat_envelope,,974.2445637929334,10.070225903755716,11.832187398914222
derived,PBE,,jupiter_adiabat_envelope,,981.1577323581234,10.092118604483368,11.86800525931467
derived,PBE,,jupiter_adiabat_envelope,,982.264835503188,10.094157084229577,11.873741278265298
derived,PBE,,jupiter_adiabat_envelope,,985.4345413498689,10.099993379789485,11.880179905363427
derived,PBE,,jupiter_adiabat_envelope,,987.3914812407157,10.103596641463724,11.884155039593566
derived,PBE,,jupiter_adiabat_envelope,,1000.0,10.103596641463724,11.909766738116252
derived,PBE,,jupiter_today,,3.6991368680641497,3.7740916271721954,
derived,PBE,,jupiter_today,,11.09741060419238,3.9731437598736177,
derived,PBE,,jupiter_today,,24.6609124537608,4.183254344391785,
derived,PBE,,jupiter_today,,39.45745992601726,4.404423380726698,
derived,PBE,,jupiter_today,,57.953144266337866,4.614533965244865,
derived,PBE,,jupiter_today,,76.44882860665847,4.8025276461295405,
derived,PBE,,jupiter_today,,94.94451294697907,4.979462875197472,
derived,PBE,,jupiter_today,,117.13933415536376,5.167456556082149,
derived,PBE,,jupiter_today,,136.8680641183724,5.344391785150078,
derived,PBE,,jupiter_today,,157.82983970406912,5.510268562401264,
derived,PBE,,jupiter_today,,180.02466091245378,5.665086887835702,
derived,PBE,,jupiter_today,,200.9864364981504,5.853080568720379,
derived,PBE,,jupiter_today,,220.71516646115913,5.974723538704581,
derived,PBE,,jupiter_today,,245.37607891491984,6.151658767772511,
derived,PBE,,jupiter_today,,268.8039457459927,6.306477093206951,
derived,PBE,,jupiter_today,,289.7657213316893,6.472353870458135,
derived,PBE,,jupiter_today,,314.42663378545006,6.61611374407583,
derived,PBE,,jupiter_today,,335.38840937114685,6.770932069510269,
derived,PBE,,jupiter_today,,358.8162762022195,6.925750394944707,
derived,PBE,,jupiter_today,,382.2441430332923,7.091627172195893,
derived,PBE,,jupiter_today,,401.9728729963009,7.246445497630331,
derived,PBE,,jupiter_today,,425.40073982737374,7.412322274881517,
derived,PBE,,jupiter_today,,448.82860665844646,7.567140600315955,
derived,PBE,,jupiter_today,,473.48951911220735,7.710900473933648,
derived,PBE,,jupiter_today,,494.45129469790396,7.854660347551342,
derived,PBE,,jupiter_today,,517.8791615289766,7.98736176935229,
derived,PBE,,jupiter_today,,542.5400739827376,8.131121642969983,
derived,PBE,,jupiter_today,,567.2009864364982,8.263823064770932,
derived,PBE,,jupiter_today,,590.6288532675711,8.385466034755135,
derived,PBE,,jupiter_today,,615.2897657213317,8.518167456556082,
derived,PBE,,jupiter_today,,641.1837237977808,8.639810426540283,
derived,PBE,,jupiter_today,,667.0776818742295,8.772511848341232,
derived,PBE,,jupiter_today,,690.5055487053022,8.894154818325434,
derived,PBE,,jupiter_today,,716.399506781751,9.015797788309635,
derived,PBE,,jupiter_today,,742.2934648582,9.126382306477092,
derived,PBE,,jupiter_today,,768.1874229346488,9.248025276461297,
derived,PBE,,jupiter_today,,792.8483353884094,9.358609794628752,
derived,PBE,,jupiter_today,,817.5092478421703,9.46919431279621,
derived,PBE,,jupiter_today,,844.636251541307,9.579778830963663,
derived,PBE,,jupiter_today,,869.2971639950681,9.679304897314376,
derived,PBE,,jupiter_today,,897.6572133168929,9.789889415481834,
derived,PBE,,jupiter_today,,923.5511713933416,9.90047393364929,
derived,PBE,,jupiter_today,,946.9790382244144,9.988941548183256,
derived,PBE,,saturn_today,,8.63131935881629,3.132701421800947,
derived,PBE,,saturn_today,,12.3304562268804,3.2101105845181666,
derived,PBE,,saturn_today,,25.893958076448833,3.431279620853079,
derived,PBE,,saturn_today,,36.991368680641166,3.586097946287518,
derived,PBE,,saturn_today,,51.787916152897665,3.751974723538703,
derived,PBE,,saturn_today,,60.41923551171395,3.8183254344391773,
derived,PBE,,saturn_today,,72.74969173859435,3.9178515007898884,
derived,PBE,,saturn_today,,78.91491985203452,3.9731437598736177,
derived,PBE,,saturn_today,,91.24537607891492,4.072669826224328,
derived,PBE,,saturn_today,,102.3427866831073,4.139020537124801,
derived,PBE,,saturn_today,,114.67324290998775,4.227488151658767,
derived,PBE,,saturn_today,,125.77065351418008,4.293838862559241,
derived,PBE,,saturn_today,,136.8680641183724,4.360189573459715,
derived,PBE,,saturn_today,,150.4315659679408,4.437598736176935,
derived,PBE,,saturn_today,,160.29593094944516,4.503949447077408,
derived,PBE,,saturn_today,,175.0924784217016,4.570300157977882,
derived,PBE,,saturn_today,,183.7237977805179,4.625592417061611,
derived,PBE,,saturn_today,,199.7533908754624,4.70300157977883,
derived,PBE,,saturn_today,,208.3847102342787,4.747235387045813,
derived,PBE,,saturn_today,,224.41430332922323,4.813586097946287,
derived,PBE,,saturn_today,,231.81257706535146,4.85781990521327,
derived,PBE,,saturn_today,,250.30826140567203,4.935229067930489,
derived,PBE,,saturn_today,,258.9395807644883,4.9684044233807265,
derived,PBE,,saturn_today,,273.73612823674483,5.0347551342812,
derived,PBE,,saturn_today,,284.8335388409371,5.078988941548182,
derived,PBE,,saturn_today,,299.63008631319366,5.156398104265402,
derived,PBE,,saturn_today,,310.7274969173861,5.18957345971564,
derived,PBE,,saturn_today,,327.99013563501853,5.255924170616113,
derived,PBE,,saturn_today,,336.62145499383485,5.289099526066351,
derived,PBE,,saturn_today,,353.88409371146736,5.355450236966823,
derived,PBE,,saturn_today,,361.2823674475957,5.3886255924170605,
derived,PBE,,saturn_today,,379.77805178791624,5.454976303317535,
derived,PBE,,saturn_today,,389.64241676942055,5.488151658767772,
derived,PBE,,saturn_today,,406.90505548705306,5.5434439178515005,
derived,PBE,,saturn_today,,415.5363748458694,5.587677725118483,
derived,PBE,,saturn_today,,432.79901356350183,5.642969984202211,
derived,PBE,,saturn_today,,442.6633785450062,5.6761453396524475,
derived,PBE,,saturn_today,,459.9260172626389,5.742496050552923,
derived,PBE,,saturn_today,,468.5573366214552,5.775671406003159,
derived,PBE,,saturn_today,,485.81997533908765,5.819905213270141,
derived,PBE,,saturn_today,,512.9469790382246,5.908372827804106,
derived,PBE,,saturn_today,,538.8409371146734,6.007898894154818,
derived,PBE,,saturn_today,,565.9679408138103,6.096366508688783,
derived,PBE,,saturn_today,,594.3279901356351,6.184834123222749,
derived,PBE,,saturn_today,,620.2219482120839,6.2622432859399675,
derived,PBE,,saturn_today,,646.1159062885326,6.350710900473933,
derived,PBE,,saturn_today,,674.4759556103577,6.439178515007899,
derived,PBE,,saturn_today,,700.3699136868065,6.527646129541863,
derived,PBE,,saturn_today,,726.2638717632555,6.605055292259083,
derived,PBE,,saturn_today,,754.6239210850804,6.7045813586097935,
derived,PBE,,saturn_today,,780.5178791615291,6.793048973143759,
derived,PBE,,saturn_today,,807.6448828606661,6.881516587677725,
derived,PBE,,saturn_today,,833.5388409371149,6.958925750394944,
derived,PBE,,saturn_today,,860.6658446362517,7.058451816745656,
derived,PBE,,saturn_today,,887.7928483353887,7.1469194312796205,
derived,PBE,,saturn_today,,913.6868064118374,7.235387045813586,
derived,PBE,,saturn_today,,929.716399506782,7.279620853080569,
derived,PBE,,saturn_mf20,,23.599999999999998,3.485,
derived,PBE,,saturn_mf20,,36.4,3.657,
derived,PBE,,saturn_mf20,,51.7,3.83,
derived,PBE,,saturn_mf20,,68.0,3.991,
derived,PBE,,saturn_mf20,,85.9,4.144,
derived,PBE,,saturn_mf20,,104.60000000000001,4.288,
derived,PBE,,saturn_mf20,,123.4,4.419,
derived,PBE,,saturn_mf20,,142.2,4.538,
derived,PBE,,saturn_mf20,,161.0,4.651,
derived,PBE,,saturn_mf20,,179.8,4.754,
derived,PBE,,saturn_mf20,,198.0,4.854,
derived,PBE,,saturn_mf20,,217.3,4.952,
derived,PBE,,saturn_mf20,,232.7,5.027,
derived,PBE,,saturn_mf20,,254.9,5.138,
derived,PBE,,saturn_mf20,,272.40000000000003,5.221,
derived,PBE,,saturn_mf20,,295.90000000000003,5.329,
derived,PBE,,saturn_mf20,,312.7,5.404,
derived,PBE,,saturn_mf20,,338.6,5.517,
derived,PBE,,saturn_mf20,,355.4,5.591,
derived,PBE,,saturn_mf20,,381.3,5.701,
derived,PBE,,saturn_mf20,,398.8,5.781,
derived,PBE,,saturn_mf20,,424.0,5.893,
derived,PBE,,saturn_mf20,,441.5,5.968,
derived,PBE,,saturn_mf20,,464.9,6.077,
derived,PBE,,saturn_mf20,,481.70000000000005,6.153,
derived,PBE,,saturn_mf20,,507.59999999999997,6.27,
derived,PBE,,saturn_mf20,,526.4,6.346,
derived,PBE,,saturn_mf20,,545.2,6.417,
derived,PBE,,saturn_mf20,,564.0,6.49,
derived,PBE,,saturn_mf20,,582.8000000000001,6.563,
derived,PBE,,saturn_mf20,,601.6,6.633,
derived,PBE,,saturn_mf20,,620.4,6.704,
derived,PBE,,saturn_mf20,,639.2,6.773,
derived,PBE,,saturn_mf20,,657.9,6.842,
derived,PBE,,saturn_mf20,,676.7,6.913,
derived,PBE,,saturn_mf20,,695.5,6.981,
derived,PBE,,saturn_mf20,,714.3,7.048,
derived,PBE,,saturn_mf20,,733.1,7.116,
derived,PBE,,saturn_mf20,,751.9,7.183,
